subscriber_id,churn_score,clv_predicted,uplift_score,segment
JIO10001198,0.2755630675385697,2968.705118041945,0.0019997358,Sure thing / Lost cause
JIO10028967,0.06500570364224913,1650.7168045904505,0.00041371584,Sure thing / Lost cause
JIO10036923,0.0596421743278062,2361.3627692074174,0.00057667494,Sure thing / Lost cause
JIO10043435,0.004189053601811103,3358.118709061886,0.00014340878,Sure thing / Lost cause
JIO10059549,0.05713038815416842,2634.215289178417,0.004234493,Sure thing / Lost cause
JIO10033338,0.04158192349521666,3305.0177433449594,0.00084620714,Sure thing / Lost cause
JIO10009450,0.11570644216425544,2804.782551345475,0.0007839203,Sure thing / Lost cause
JIO10022284,0.3750477357523873,1283.305684029491,-0.48297444,Sleeping dog (do not disturb)
JIO10034610,0.13895652978159612,2146.6529316353112,0.0041614175,Sure thing / Lost cause
JIO10049928,0.30531779136917875,1921.256461559172,0.0012882352,Sure thing / Lost cause
JIO10053444,0.00861996850528712,3532.778020053959,0.00031673908,Sure thing / Lost cause
JIO10058221,0.326955286746598,1223.9114375951792,0.09907603,Persuadable
JIO10061211,0.14459065428023646,1796.1684849191377,-0.006806612,Sure thing / Lost cause
JIO10008563,0.5550462000530069,1890.5128468366045,0.029934943,Sure thing / Lost cause
JIO10001861,0.306785208430146,2783.8659290767873,0.043953955,Sure thing / Lost cause
JIO10043218,0.5855593947619886,2957.9268785062627,0.3741076,Persuadable
JIO10005816,0.2439684880406528,3185.5905311209012,-0.0092894435,Sure thing / Lost cause
JIO10058017,0.3033383398160988,2001.2513247986037,0.0018423796,Sure thing / Lost cause
JIO10053755,0.35914600997835744,1415.2398439607953,0.015165865,Sure thing / Lost cause
JIO10035065,0.3946224022136885,2375.6016268982457,0.0441882,Sure thing / Lost cause
JIO10059634,1.7435826771971453e-05,4171.5735036933065,1.2874603e-05,Sure thing / Lost cause
JIO10000088,0.023761396186585723,2433.511641269281,0.0040397644,Sure thing / Lost cause
JIO10022644,0.5916885084564312,2623.413028326207,-0.028964698,Sleeping dog (do not disturb)
JIO10031069,0.042252558604636566,3873.883945155846,0.0015509725,Sure thing / Lost cause
JIO10051619,0.09852555322133015,3384.55394588376,0.0021252632,Sure thing / Lost cause
JIO10033359,0.20878023213083724,1642.007972846595,0.022010088,Sure thing / Lost cause
JIO10063841,0.2756133491805379,1863.407326308888,0.0036585927,Sure thing / Lost cause
JIO10025025,0.017659956748871525,1883.4092958753906,0.00021666288,Sure thing / Lost cause
JIO10047972,0.02540119271969685,2619.0601557319437,0.00095301867,Sure thing / Lost cause
JIO10037020,0.8690584377514643,3499.6976313465625,0.40574795,Persuadable
JIO10043659,0.21204210663830106,3349.631789780532,-0.007999241,Sure thing / Lost cause
JIO10017679,0.07489764695439162,1929.3574174441792,0.0032370687,Sure thing / Lost cause
JIO10050235,0.5865949498494315,2749.748404001501,0.01975292,Sure thing / Lost cause
JIO10050652,0.5398550318755702,1205.4584898050373,-0.79428846,Sleeping dog (do not disturb)
JIO10048690,0.13600898361710537,2031.2185052125649,0.0035058856,Sure thing / Lost cause
JIO10043812,0.029983444710611786,3970.3144685845837,0.0007698536,Sure thing / Lost cause
JIO10055519,0.014213132434413103,2475.337454116296,-3.7431717e-05,Sure thing / Lost cause
JIO10002525,0.08696917023217265,2382.110088034118,0.0017182827,Sure thing / Lost cause
JIO10015156,0.07422618927743088,2637.473593174711,0.00037413836,Sure thing / Lost cause
JIO10058136,0.0038341046095507997,3817.6106603580793,-5.6624413e-05,Sure thing / Lost cause
JIO10061296,0.024713417068987564,3652.2450513248477,0.0002271533,Sure thing / Lost cause
JIO10058954,0.014571596874282382,2183.3206425661597,-0.00015062094,Sure thing / Lost cause
JIO10053403,0.5162934674919054,1356.188101838117,0.009719431,Sure thing / Lost cause
JIO10023990,0.6504274527131696,1493.9807813407426,-0.028831363,Sleeping dog (do not disturb)
JIO10058876,0.05913428892674667,1670.0849186066469,0.0027163029,Sure thing / Lost cause
JIO10036983,0.29967361003576837,1928.1425124443765,-0.004238665,Sure thing / Lost cause
JIO10005691,0.017702192459226638,4761.891121376176,0.001237154,Sure thing / Lost cause
JIO10038449,0.0451865185627061,2324.013269555518,0.002359867,Sure thing / Lost cause
JIO10015773,0.15611444690706786,4405.957679399683,0.0013747811,Sure thing / Lost cause
JIO10026244,0.29534272609605666,1810.7804681998502,0.0050401688,Sure thing / Lost cause
JIO10042108,0.3665847673357365,1236.7469891007586,0.023906052,Sure thing / Lost cause
JIO10000269,0.1461017459271443,2512.5819755325324,-0.07599306,Sleeping dog (do not disturb)
JIO10056476,0.07808003862354854,3599.614240078746,0.011544704,Sure thing / Lost cause
JIO10058931,0.6009259702374347,4435.618156109507,0.48335564,Persuadable
JIO10028647,0.2926094395300224,1575.8265954938643,0.016818523,Sure thing / Lost cause
JIO10009994,0.38737650237318755,1518.0472111133224,0.041086674,Sure thing / Lost cause
JIO10049733,0.6962582276365067,1625.599125003674,0.10988116,Persuadable
JIO10006528,0.046390241584929416,2588.629217923976,0.0003876686,Sure thing / Lost cause
JIO10012715,0.5163646057783413,2136.1471864929604,0.009294093,Sure thing / Lost cause
JIO10024101,0.09816062109894248,2473.745810196599,0.0026828647,Sure thing / Lost cause
JIO10018423,0.8338797147136872,1174.6067564995835,-0.32640827,Sleeping dog (do not disturb)
JIO10024225,0.00936210769904216,4403.329922091451,0.0008557439,Sure thing / Lost cause
JIO10052669,0.041303368219315365,2543.7391024970834,0.0005738735,Sure thing / Lost cause
JIO10060398,0.4737123576901578,1641.9657712294577,0.0034512877,Sure thing / Lost cause
JIO10045171,0.10716187831683681,2098.273645857717,-0.00018835068,Sure thing / Lost cause
JIO10055630,0.018562196368827572,2989.7246290922853,0.00035905838,Sure thing / Lost cause
JIO10062695,0.09753126093860842,1779.8109897175548,0.0009331107,Sure thing / Lost cause
JIO10028704,0.0033597769229074467,3452.800960437258,0.00022381544,Sure thing / Lost cause
JIO10005343,0.14826855531909122,2295.7544464652615,0.0025531054,Sure thing / Lost cause
JIO10042906,0.008575324629574905,2334.440560357552,0.00038951635,Sure thing / Lost cause
JIO10024932,0.1542381951079347,1191.7415506496402,-0.022218823,Sleeping dog (do not disturb)
JIO10047648,0.1704838256864982,1197.3940245677957,-0.00085508823,Sure thing / Lost cause
JIO10059924,0.4822583770822186,1606.2997052433495,0.021384835,Sure thing / Lost cause
JIO10010498,0.05685144092452312,3121.2321668451505,0.00042438507,Sure thing / Lost cause
JIO10004747,0.12485860233206733,2180.0946195042698,0.0010525584,Sure thing / Lost cause
JIO10045657,0.5113850312047058,1200.405263755852,0.0785591,Persuadable
JIO10057769,0.12004667316669657,1944.663187213124,0.018780887,Sure thing / Lost cause
JIO10051082,0.07455484417181875,1292.2582210495304,0.00042545795,Sure thing / Lost cause
JIO10016030,0.0735572444895592,2655.2540472341198,-0.0003643632,Sure thing / Lost cause
JIO10055328,0.47607733716578526,1195.9792694246353,-0.020867825,Sleeping dog (do not disturb)
JIO10043940,0.09587118352633506,3970.3792230882377,0.00037026405,Sure thing / Lost cause
JIO10027320,0.09096642942188457,2247.6348137910413,-2.9444695e-05,Sure thing / Lost cause
JIO10047858,0.11667344346016924,1689.231779995309,0.0017650127,Sure thing / Lost cause
JIO10033663,0.014094101480962464,3525.1371144400055,0.00015187263,Sure thing / Lost cause
JIO10055160,0.09353969698274724,2325.3320350073336,0.00013536215,Sure thing / Lost cause
JIO10045668,0.05919508017940136,2139.672259107686,-0.0006135702,Sure thing / Lost cause
JIO10017665,0.006959861651750066,3411.514154005331,0.0006081462,Sure thing / Lost cause
JIO10042279,0.05436523590468643,2830.5511062511982,-0.0019514561,Sure thing / Lost cause
JIO10025623,0.01022049212307736,2231.564762908182,-5.221367e-05,Sure thing / Lost cause
JIO10035996,0.1792493442352038,1501.045821901049,-0.0006406903,Sure thing / Lost cause
JIO10039481,0.5594715755981409,2998.412281941017,0.018211901,Sure thing / Lost cause
JIO10015082,0.017036075661777887,2813.22366374954,0.0017607808,Sure thing / Lost cause
JIO10016488,0.2790896169393432,1850.0523116448487,0.055972278,Persuadable
JIO10048901,0.3864341284320332,1336.4108149992442,-0.010020971,Sure thing / Lost cause
JIO10009738,0.35367369292719825,1841.541596773987,0.008270979,Sure thing / Lost cause
JIO10026965,0.8041528921197412,2197.0560606681447,0.15989,Persuadable
JIO10031422,0.005098064616000786,2823.354745433439,0.0001744628,Sure thing / Lost cause
JIO10021228,0.903171803340772,1251.5749678275115,0.024567544,Sure thing / Lost cause
JIO10010036,0.014750212646795189,2587.2776971595,0.0012553334,Sure thing / Lost cause
JIO10005941,0.545036369873504,1182.4368996735686,-0.08136004,Sleeping dog (do not disturb)
JIO10038619,0.4574802095539728,1879.1669880177085,0.0007659793,Sure thing / Lost cause
JIO10011719,0.27892398512765854,2388.519956539934,0.014926255,Sure thing / Lost cause
JIO10016366,0.1878626993779209,2266.5745375731067,0.0043253303,Sure thing / Lost cause
JIO10012890,0.9476638755142631,1367.4083186072844,0.034970455,Sure thing / Lost cause
JIO10009322,0.15076368771657048,1177.2262030745,0.0024653077,Sure thing / Lost cause
JIO10062089,0.006062569920176073,3934.703203324445,-4.9114227e-05,Sure thing / Lost cause
JIO10062362,0.18579206303495777,2996.621402506242,-0.016138017,Sure thing / Lost cause
JIO10007387,0.004565094044365924,2086.4437572842685,1.5258789e-05,Sure thing / Lost cause
JIO10063747,0.009934560571486329,4223.7415341098,0.00011384487,Sure thing / Lost cause
JIO10028415,0.026587686310926565,2368.3326754462914,0.0006182194,Sure thing / Lost cause
JIO10009441,0.8121240830081526,2227.4336028324406,-0.37787595,Sleeping dog (do not disturb)
JIO10004768,0.00806728021568887,4139.431858174477,2.0861626e-05,Sure thing / Lost cause
JIO10019734,0.0018683522074731341,4060.3319961049556,4.172325e-06,Sure thing / Lost cause
JIO10045872,0.0862858924970705,2023.3853621883977,0.014910877,Sure thing / Lost cause
JIO10036480,0.37859435494386695,1445.4288079093535,-0.0067209005,Sure thing / Lost cause
JIO10063084,0.02483624751512329,2563.5706593445407,-8.2314014e-05,Sure thing / Lost cause
JIO10013330,0.9934709869639917,1297.2872077606676,-0.00041270256,Sure thing / Lost cause
JIO10044031,0.10349531669705968,2970.3265680237364,-0.0024687648,Sure thing / Lost cause
JIO10035217,0.005650247672787199,3584.605013994843,-0.00016826391,Sure thing / Lost cause
JIO10009643,0.15563061273645706,1360.4015139402145,0.0011908412,Sure thing / Lost cause
JIO10000029,0.6525355597125483,1265.1599010762236,0.06422734,Persuadable
JIO10034230,0.07463544784167701,2739.908233806852,0.0023578405,Sure thing / Lost cause
JIO10010937,0.056331661847268656,1636.0786780052688,0.00013577938,Sure thing / Lost cause
JIO10041510,0.29043718714993483,2775.912505246018,0.026026249,Sure thing / Lost cause
JIO10002073,0.1305300041266568,2514.359202517354,0.007970333,Sure thing / Lost cause
JIO10036075,0.41641476675656747,1214.980191082963,-0.00754112,Sure thing / Lost cause
JIO10037973,0.18292977867381557,2561.3872129483393,0.010657132,Sure thing / Lost cause
JIO10060293,0.1581047664152475,2968.0105325894824,0.0022781491,Sure thing / Lost cause
JIO10047998,0.06276025620080676,2426.357423654215,-0.0007684231,Sure thing / Lost cause
JIO10022388,0.03916028075100021,3413.1861929956412,-5.77569e-05,Sure thing / Lost cause
JIO10011205,0.034386079922341925,1865.4964423324134,0.0007812977,Sure thing / Lost cause
JIO10015870,0.0986414596806966,1323.4045615000716,0.0011872649,Sure thing / Lost cause
JIO10010115,0.15500134628325557,3322.2910009901316,-0.0013101697,Sure thing / Lost cause
JIO10000785,0.5734634560688027,2030.863346401444,0.0010155439,Sure thing / Lost cause
JIO10012966,0.07494422580822462,2968.966573906559,0.0018758774,Sure thing / Lost cause
JIO10031934,0.22899636886842004,2136.9829264195996,0.01077795,Sure thing / Lost cause
JIO10025746,0.18204625259333992,1588.0125330212184,0.007874906,Sure thing / Lost cause
JIO10006494,0.0005746431948705242,5178.679756230262,-1.0371208e-05,Sure thing / Lost cause
JIO10023951,0.008101069718069088,5983.91358387445,0.0002849102,Sure thing / Lost cause
JIO10014094,0.024320902621030805,1370.5605769991867,0.004896581,Sure thing / Lost cause
JIO10016592,0.00700231845401242,4377.015362652624,3.9339066e-06,Sure thing / Lost cause
JIO10062361,0.3170531728104,2184.0668882267187,0.016734004,Sure thing / Lost cause
JIO10026889,0.11501480799812114,2353.8881238844237,0.0011768341,Sure thing / Lost cause
JIO10010092,0.29874991150973873,1285.1285894912098,0.008099139,Sure thing / Lost cause
JIO10044378,0.024822146088187457,3700.1498290452782,0.00011706352,Sure thing / Lost cause
JIO10060789,0.9296332066833201,1385.7590142401175,0.5166372,Persuadable
JIO10031579,0.563215706305994,1186.0221089220631,0.1047703,Persuadable
JIO10021676,0.029556620759200705,3328.276871543105,0.00033926964,Sure thing / Lost cause
JIO10039891,0.10961974703968509,2973.46928206486,0.008652091,Sure thing / Lost cause
JIO10064364,0.9660648985171121,1195.87149499169,0.13359122,Persuadable
JIO10032117,0.8547108126509823,1678.1113573712223,-0.13916922,Sleeping dog (do not disturb)
JIO10042119,0.09807035201299857,4703.651389949042,0.0016622543,Sure thing / Lost cause
JIO10027648,0.18897146811506083,2358.780310114595,0.0011731982,Sure thing / Lost cause
JIO10013860,0.014908265577060624,3086.7814783712683,0.00027376413,Sure thing / Lost cause
JIO10033264,0.037754640055134854,2404.385467082232,0.0010857582,Sure thing / Lost cause
JIO10042482,0.13104623557933887,2515.14457841958,0.0035782456,Sure thing / Lost cause
JIO10036204,0.2305340979591154,1198.9326437744014,0.25160068,Persuadable
JIO10013983,0.15800460312043713,2990.4235425354696,0.010496199,Sure thing / Lost cause
JIO10002429,0.07446633950854144,1726.6742688733702,-0.0019301176,Sure thing / Lost cause
JIO10058698,0.022390768671101624,3007.0083050380986,0.00026607513,Sure thing / Lost cause
JIO10031757,0.4363061239984318,2192.023472253254,0.025670886,Sure thing / Lost cause
JIO10060331,0.8447260189693695,1194.3446516711958,0.475057,Persuadable
JIO10029169,0.03478513646491762,2696.0249394821562,-0.00033801794,Sure thing / Lost cause
JIO10034718,0.12133108706216078,1425.2557783828463,0.0016673803,Sure thing / Lost cause
JIO10030693,0.04708075071568199,1377.9076428424378,0.0025849342,Sure thing / Lost cause
JIO10010464,0.07638469902836988,1767.9307166315964,-1.40070915e-05,Sure thing / Lost cause
JIO10057279,0.11152264737623155,1202.9477429337414,0.0027726889,Sure thing / Lost cause
JIO10011758,0.08622534524791782,4425.335715103601,0.0021012425,Sure thing / Lost cause
JIO10018775,0.002596269170261986,4072.241584794723,6.3180923e-06,Sure thing / Lost cause
JIO10047210,0.0010909345970515317,3233.4072436648357,0.000113129616,Sure thing / Lost cause
JIO10054033,0.9365858703066243,1634.0888895713736,-0.13521528,Sleeping dog (do not disturb)
JIO10060200,0.05595100487053383,2585.7436412616134,0.012740433,Sure thing / Lost cause
JIO10063225,0.9799118819208174,1185.6709811695293,-0.058022127,Sleeping dog (do not disturb)
JIO10000100,0.1797773225494117,2160.1069533184323,0.004356742,Sure thing / Lost cause
JIO10062950,0.08380370823491247,3991.157247263119,0.004145205,Sure thing / Lost cause
JIO10061683,0.44753291921101007,3002.986202957155,0.01854384,Sure thing / Lost cause
JIO10041638,0.15398949961454272,4057.5794450508647,0.06262392,Persuadable
JIO10054074,0.0353380618760946,1873.3391876022395,-8.106232e-05,Sure thing / Lost cause
JIO10028520,0.028802484984372306,2340.6095952132787,-0.0016143322,Sure thing / Lost cause
JIO10028687,0.3638603392595826,1613.037281483095,0.124535084,Persuadable
JIO10051200,0.01335851821804075,1591.8079851621733,-0.00040203333,Sure thing / Lost cause
JIO10033311,0.29711276445721785,1720.908301237739,-0.009662628,Sure thing / Lost cause
JIO10004312,0.08431430248811671,1285.833717676333,0.0033081174,Sure thing / Lost cause
JIO10046940,0.9913852649724194,1612.5890095669713,-0.0077283233,Sure thing / Lost cause
JIO10016178,0.01994114688210864,5987.492186714655,0.0033751726,Sure thing / Lost cause
JIO10012150,0.006811552657866019,4176.735986335823,5.9604645e-07,Sure thing / Lost cause
JIO10015910,0.4466565547081666,2314.4529195678583,0.40126383,Persuadable
JIO10029333,0.11416804852805745,1460.668557583895,-0.0038312674,Sure thing / Lost cause
JIO10031101,0.7531836759223507,1907.103152895936,0.020950854,Sure thing / Lost cause
JIO10041541,0.01881230815486857,3648.460161199635,0.0010017157,Sure thing / Lost cause
JIO10051008,0.08601916853664278,2233.9041432173153,-0.0013726354,Sure thing / Lost cause
JIO10050891,0.9214474213864902,2354.4110657131077,-0.6127774,Sleeping dog (do not disturb)
JIO10064119,0.020964500803963632,3629.3184339437967,0.00027543306,Sure thing / Lost cause
JIO10002499,0.005078758459437028,4274.861233952278,3.6120415e-05,Sure thing / Lost cause
JIO10042789,0.1618042199909785,3814.9977663616364,0.014500499,Sure thing / Lost cause
JIO10043062,0.19515457554907176,1683.447809745458,-0.004748285,Sure thing / Lost cause
JIO10030180,0.12650580515497004,3710.007286586948,0.0013037324,Sure thing / Lost cause
JIO10046368,0.07111777074504746,3586.686019096889,0.0025213957,Sure thing / Lost cause
JIO10038316,0.17976086930540847,2935.853070672765,0.0019572973,Sure thing / Lost cause
JIO10036536,0.09543313544564842,2195.5338624185915,-0.0024888515,Sure thing / Lost cause
JIO10049235,0.13730043979959244,1228.762102815971,-0.0038411021,Sure thing / Lost cause
JIO10032825,0.00778459732696168,3609.215021191668,7.712841e-05,Sure thing / Lost cause
JIO10019027,0.038782912390589924,2393.2211812674886,-0.00056385994,Sure thing / Lost cause
JIO10050513,0.10006058108360195,1454.0648802396202,0.01671344,Sure thing / Lost cause
JIO10044261,0.5848796660013343,1174.6289840761228,0.18999022,Persuadable
JIO10040649,0.937654302348488,1269.3916494804598,-0.23913604,Sleeping dog (do not disturb)
JIO10025808,0.001467268043822218,5005.7465813773715,1.7285347e-05,Sure thing / Lost cause
JIO10024200,0.016157022847334678,3020.18349328423,0.00093591213,Sure thing / Lost cause
JIO10011298,0.10705786780519545,3349.962600961999,0.00040775537,Sure thing / Lost cause
JIO10023494,0.2825180381671544,2166.3152118944104,0.004802823,Sure thing / Lost cause
JIO10017849,0.33655279993927256,2078.1248745999733,0.044436872,Sure thing / Lost cause
JIO10058797,0.1989362533005416,1704.5623514381361,0.0002452135,Sure thing / Lost cause
JIO10029127,0.29757720951971245,2397.79987397158,-0.0012876391,Sure thing / Lost cause
JIO10045314,0.17015827269513994,1395.0618222823957,-0.015268147,Sure thing / Lost cause
JIO10006882,0.02507569903171811,5565.158605183418,0.00014412403,Sure thing / Lost cause
JIO10007988,0.003231646402124146,3875.936847053307,-0.00085538626,Sure thing / Lost cause
JIO10048624,0.06013752236552619,2567.5884362627044,0.0004440546,Sure thing / Lost cause
JIO10050052,0.029401860789159826,2016.2686268921673,0.00078332424,Sure thing / Lost cause
JIO10047872,0.0024629598110992986,3366.392116262407,0.00051158667,Sure thing / Lost cause
JIO10027063,0.6029849982780805,2583.632851172083,0.09099209,Persuadable
JIO10003124,0.002117520102686647,3639.2302330008124,-3.3020973e-05,Sure thing / Lost cause
JIO10034946,0.012730206309002658,4412.019635127232,0.0003260374,Sure thing / Lost cause
JIO10027060,0.13971415619510763,2337.726065312802,-0.004600942,Sure thing / Lost cause
JIO10033413,0.5607318211448308,2432.512966667277,-0.019383192,Sure thing / Lost cause
JIO10000790,0.00040614317924990266,6741.21517198711,1.1205673e-05,Sure thing / Lost cause
JIO10037401,0.040796011089884204,2199.9861966711055,0.0004582405,Sure thing / Lost cause
JIO10011020,0.22036714843496627,1226.339791743346,0.0076861978,Sure thing / Lost cause
JIO10038433,0.025614589181495364,3039.744347180544,0.0004157424,Sure thing / Lost cause
JIO10051475,0.3670716374943639,1802.7546097031022,0.022542953,Sure thing / Lost cause
JIO10024695,0.08405297018736267,1667.9622772023047,0.0014933944,Sure thing / Lost cause
JIO10009837,0.01930108493458437,3453.686773329722,0.000364542,Sure thing / Lost cause
JIO10024472,0.0033270830101580413,2825.3931919961256,-8.4638596e-05,Sure thing / Lost cause
JIO10026025,0.9968047290720434,1675.1405179747007,-0.00029947236,Sure thing / Lost cause
JIO10042515,0.03323362541054101,3730.8443760015402,-0.00048476458,Sure thing / Lost cause
JIO10010869,0.0036714775030984564,2668.2298593652445,0.00013506413,Sure thing / Lost cause
JIO10019528,0.8140521709322863,2384.0167010583723,-0.061511874,Sleeping dog (do not disturb)
JIO10054391,0.008619481632113887,4411.957343582172,1.859665e-05,Sure thing / Lost cause
JIO10049971,0.049943780451419055,2496.6843059243693,0.0010306239,Sure thing / Lost cause
JIO10022972,0.06926275591952091,2200.7389252448456,0.0012102127,Sure thing / Lost cause
JIO10048931,0.01602700313824441,2634.0490478960405,0.00031918287,Sure thing / Lost cause
JIO10044221,0.006440103095529744,3075.6662463716416,0.00026732683,Sure thing / Lost cause
JIO10022768,0.366745081813105,3157.821653410291,0.0025169253,Sure thing / Lost cause
JIO10047484,0.0621555637937894,2232.0563119100098,-0.00020706654,Sure thing / Lost cause
JIO10028241,0.04132857547912355,1242.0527261733148,0.004647732,Sure thing / Lost cause
JIO10002060,0.10585763723302069,1233.2581818778488,0.0018233657,Sure thing / Lost cause
JIO10063320,0.020446022293727297,2840.1774565841242,-0.00020307302,Sure thing / Lost cause
JIO10030823,0.24879050642041906,1741.4136942434673,0.0070496798,Sure thing / Lost cause
JIO10043407,0.06784521517817457,4513.710410696461,-0.0009945631,Sure thing / Lost cause
JIO10045587,0.1610847333338026,2083.108669560322,0.00262928,Sure thing / Lost cause
JIO10050351,0.07446526190787003,1615.8598445285381,0.007163584,Sure thing / Lost cause
JIO10054539,0.006548032611185328,4632.864582719453,-6.508827e-05,Sure thing / Lost cause
JIO10032879,0.10294662020984145,2176.4939230392283,0.009450853,Sure thing / Lost cause
JIO10060578,0.24662412147517557,3532.0194269201065,0.007610917,Sure thing / Lost cause
JIO10048297,0.9933943092993265,2285.640426945487,-0.071628444,Sleeping dog (do not disturb)
JIO10030196,0.10798736565299694,4330.678311605965,0.0002707243,Sure thing / Lost cause
JIO10036065,0.4701320302574148,1518.2967621279251,-0.002441883,Sure thing / Lost cause
JIO10063615,0.23463870086065872,1237.6010969853596,0.00037920475,Sure thing / Lost cause
JIO10037515,0.21523260317551518,1907.0915390638913,0.002405107,Sure thing / Lost cause
JIO10061113,0.009942353701793218,3404.3231893372963,0.00041538477,Sure thing / Lost cause
JIO10034815,0.041486674683087886,3490.1876431634455,0.0025863051,Sure thing / Lost cause
JIO10002332,0.1002361085725261,2933.9387858176947,0.0042667985,Sure thing / Lost cause
JIO10061842,0.0013623155438356133,5408.486330419341,2.169609e-05,Sure thing / Lost cause
JIO10047344,0.9552260446377966,2266.4981699737677,-0.27369475,Sleeping dog (do not disturb)
JIO10058421,0.07804047199707062,3217.7962706516664,0.0022779107,Sure thing / Lost cause
JIO10032989,0.06047695340819633,3394.108209348793,-0.00058180094,Sure thing / Lost cause
JIO10015582,0.1510649820253461,2199.983516040533,0.005472362,Sure thing / Lost cause
JIO10025659,0.21689085851378992,2262.4981379814963,0.025090814,Sure thing / Lost cause
JIO10064723,0.2567893906000862,2204.4866028484444,0.09383237,Persuadable
JIO10015644,0.035980667382489416,2413.304079199912,-0.00024598837,Sure thing / Lost cause
JIO10060903,0.005891707387691715,2404.827693965882,0.00018233061,Sure thing / Lost cause
JIO10042875,0.0818317945569801,2195.424709110544,0.0033291578,Sure thing / Lost cause
JIO10001064,0.06434578535941612,3477.786717473599,0.0003629923,Sure thing / Lost cause
JIO10050793,0.05404339331090448,2155.682266981554,0.0009262562,Sure thing / Lost cause
JIO10013712,0.8042434201216044,1539.515652366778,-0.0056365132,Sure thing / Lost cause
JIO10013024,0.3604199574289537,4070.647831494238,-0.010105133,Sure thing / Lost cause
JIO10032447,0.14643056222707862,2354.680157462268,0.00040471554,Sure thing / Lost cause
JIO10034674,0.35621282248390557,3218.478983022096,0.001331985,Sure thing / Lost cause
JIO10026428,0.05883860535021941,3604.282698386107,0.00085037947,Sure thing / Lost cause
JIO10047249,0.0006184886361261748,5767.239690264376,0.00020319223,Sure thing / Lost cause
JIO10053684,0.9554241652634196,1160.4340186242707,0.45871538,Persuadable
JIO10059127,0.10121681614135208,3113.9821190117627,0.00092589855,Sure thing / Lost cause
JIO10021784,0.10301651798760379,1679.5879520273602,0.059265435,Persuadable
JIO10033031,0.4159598277290673,2453.2075947716717,0.009654522,Sure thing / Lost cause
JIO10003321,0.05597613632884029,4095.9532314355097,0.00082945824,Sure thing / Lost cause
JIO10006113,0.00563003381838693,4136.378538318542,-5.6028366e-06,Sure thing / Lost cause
JIO10057043,0.028958038911937527,2739.233491724946,0.00017601252,Sure thing / Lost cause
JIO10011917,0.9642758747860549,2436.6846827717845,0.045383096,Sure thing / Lost cause
JIO10024077,0.22641512811807582,1743.0184178694929,0.018921971,Sure thing / Lost cause
JIO10058267,0.7961689591514924,2432.315175903479,-0.023844093,Sleeping dog (do not disturb)
JIO10001116,0.025362066429015614,3731.247505595028,-4.7683716e-06,Sure thing / Lost cause
JIO10023913,0.009701126971649677,2960.8118221678337,0.00028413534,Sure thing / Lost cause
JIO10045212,0.1351196401282519,4032.6727394167933,0.0032731295,Sure thing / Lost cause
JIO10036942,0.672268001116379,2524.7740935350585,-0.0023264885,Sure thing / Lost cause
JIO10017246,0.11014422918727042,1690.7393582501193,0.0046394467,Sure thing / Lost cause
JIO10063429,0.00672871286692131,3354.1491780610236,0.00010985136,Sure thing / Lost cause
JIO10053672,0.0002566036320638784,7565.267748250205,6.4373016e-06,Sure thing / Lost cause
JIO10003567,0.0019176082101504705,2939.6343811579677,4.7326088e-05,Sure thing / Lost cause
JIO10037999,0.2380579808625365,1237.2793904619027,0.014267683,Sure thing / Lost cause
JIO10007063,0.08468120203225347,1385.6494482447933,-0.036551476,Sleeping dog (do not disturb)
JIO10016001,0.28766270354855455,1955.026309173323,0.015433073,Sure thing / Lost cause
JIO10058955,0.2663125860150272,3620.487303823818,0.010482252,Sure thing / Lost cause
JIO10005216,0.19429850265034132,1728.4691158316832,0.016837656,Sure thing / Lost cause
JIO10023740,0.0988862913695906,2029.3068981294314,0.006162882,Sure thing / Lost cause
JIO10015647,0.02568028496236367,4703.036246407918,-6.687641e-05,Sure thing / Lost cause
JIO10059283,0.033165620100416446,2431.4309673788866,0.0010553002,Sure thing / Lost cause
JIO10001843,0.07739724592784206,3470.492782342229,-0.0011070371,Sure thing / Lost cause
JIO10061414,0.031925355531096156,3383.0863505086068,-0.00036382675,Sure thing / Lost cause
JIO10031219,0.01934603746777394,3079.3144114472225,0.0007439852,Sure thing / Lost cause
JIO10028432,0.039463074796895016,3015.6067103715523,-0.00056403875,Sure thing / Lost cause
JIO10000652,0.0005137358201086914,7963.745681520252,0.000101447105,Sure thing / Lost cause
JIO10038662,0.8721790236332397,2635.0043253277345,0.20770079,Persuadable
JIO10005642,0.028580604056031224,3552.384102290123,-0.0039978027,Sure thing / Lost cause
JIO10055147,0.07661463524396268,3841.5196536886706,0.0057438016,Sure thing / Lost cause
JIO10034106,0.030074407282937126,2199.379751202455,-0.0010313392,Sure thing / Lost cause
JIO10041489,0.0030312353826787547,5066.9138773154355,0.0001476407,Sure thing / Lost cause
JIO10040503,0.3329999498623945,1268.2603745769445,0.0035101771,Sure thing / Lost cause
JIO10027824,0.11223436235756358,2997.8072989550706,0.0005940199,Sure thing / Lost cause
JIO10039869,0.330375894048367,2109.6572488459783,-0.004923463,Sure thing / Lost cause
JIO10004478,0.3833427658581701,1241.841985246951,0.02816087,Sure thing / Lost cause
JIO10024253,0.2597769686807907,1274.7894381604294,0.009137809,Sure thing / Lost cause
JIO10045547,0.31943377269016265,1377.4525389695505,0.032069206,Sure thing / Lost cause
